FID,date,neighbors,neighbor_count
1444,1999-08-24,"       FID       date
65    1368 1999-08-22
196   1289 1999-08-22
233   1330 1999-08-22
812   1369 1999-08-22
1388  1407 1999-08-22
2377  1368 1999-08-24
3475  1407 1999-08-24
5307  1288 1999-08-22
8118  1289 1999-08-24
9454  1482 1999-08-24
9573  1367 1999-08-22
9651  1369 1999-08-24",12
1482,1999-08-24,"       FID       date
65    1368 1999-08-22
233   1330 1999-08-22
812   1369 1999-08-22
1388  1407 1999-08-22
2377  1368 1999-08-24
3475  1407 1999-08-24
9573  1367 1999-08-22
9603  1444 1999-08-24
9651  1369 1999-08-24",9
1368,1999-08-24,"       FID       date
38    1331 1999-08-22
196   1289 1999-08-22
233   1330 1999-08-22
812   1369 1999-08-22
880   1290 1999-08-22
1388  1407 1999-08-22
1462  1247 1999-08-22
2580  1331 1999-08-24
3475  1407 1999-08-24
5307  1288 1999-08-22
6894  1248 1999-08-22
8118  1289 1999-08-24
9454  1482 1999-08-24
9573  1367 1999-08-22
9603  1444 1999-08-24
9651  1369 1999-08-24",16
1369,1999-08-24,"       FID       date
38    1331 1999-08-22
65    1368 1999-08-22
196   1289 1999-08-22
233   1330 1999-08-22
880   1290 1999-08-22
1388  1407 1999-08-22
1462  1247 1999-08-22
2377  1368 1999-08-24
2580  1331 1999-08-24
3475  1407 1999-08-24
5123  1332 1999-08-22
5307  1288 1999-08-22
6894  1248 1999-08-22
8118  1289 1999-08-24
9454  1482 1999-08-24
9573  1367 1999-08-22
9603  1444 1999-08-24",17
1289,1999-08-24,"       FID       date
38    1331 1999-08-22
65    1368 1999-08-22
233   1330 1999-08-22
812   1369 1999-08-22
880   1290 1999-08-22
1388  1407 1999-08-22
1462  1247 1999-08-22
2377  1368 1999-08-24
2580  1331 1999-08-24
3475  1407 1999-08-24
5123  1332 1999-08-22
5307  1288 1999-08-22
6894  1248 1999-08-22
9573  1367 1999-08-22
9603  1444 1999-08-24
9651  1369 1999-08-24",16
4147,2000-06-09,"        FID       date
4254   4144 2000-06-11
4255   4145 2000-06-11
6611   4079 2000-06-11
6613   4080 2000-06-11
9241   4078 2000-06-11
9399   4146 2000-06-11
11375  4143 2000-06-11",7
3347,2000-07-04,"       FID       date
2969  3486 2000-07-06
4565  3485 2000-07-06
7743  3348 2000-07-04
7907  3560 2000-07-06
8413  3559 2000-07-06",5
3348,2000-07-04,"       FID       date
2969  3486 2000-07-06
3154  3347 2000-07-04
4565  3485 2000-07-06
7907  3560 2000-07-06
8413  3559 2000-07-06",5
1331,2000-08-07,"        FID       date
143    1206 2000-08-09
157    1247 2000-08-09
343    1163 2000-08-09
919    1162 2000-08-09
2229   1368 2000-08-07
2617   1205 2000-08-09
4198   1289 2000-08-07
5203   1288 2000-08-09
5747   1289 2000-08-09
6206   1330 2000-08-07
10345  1247 2000-08-07",11
1330,2000-08-07,"        FID       date
143    1206 2000-08-09
157    1247 2000-08-09
343    1163 2000-08-09
919    1162 2000-08-09
1396   1331 2000-08-07
2229   1368 2000-08-07
2617   1205 2000-08-09
4198   1289 2000-08-07
5203   1288 2000-08-09
5747   1289 2000-08-09
10345  1247 2000-08-07",11
1247,2000-08-07,"       FID       date
143   1206 2000-08-09
343   1163 2000-08-09
919   1162 2000-08-09
1396  1331 2000-08-07
2229  1368 2000-08-07
2617  1205 2000-08-09
4198  1289 2000-08-07
5203  1288 2000-08-09
5627  1120 2000-08-09
5747  1289 2000-08-09
6206  1330 2000-08-07",11
1289,2000-08-07,"        FID       date
143    1206 2000-08-09
157    1247 2000-08-09
343    1163 2000-08-09
919    1162 2000-08-09
1396   1331 2000-08-07
2229   1368 2000-08-07
2617   1205 2000-08-09
5203   1288 2000-08-09
5627   1120 2000-08-09
6206   1330 2000-08-07
10345  1247 2000-08-07",11
1368,2000-08-07,"        FID       date
143    1206 2000-08-09
157    1247 2000-08-09
1396   1331 2000-08-07
2617   1205 2000-08-09
4198   1289 2000-08-07
5203   1288 2000-08-09
5747   1289 2000-08-09
6206   1330 2000-08-07
10345  1247 2000-08-07",9
1289,2000-08-09,"        FID       date
143    1206 2000-08-09
157    1247 2000-08-09
343    1163 2000-08-09
919    1162 2000-08-09
1396   1331 2000-08-07
2229   1368 2000-08-07
2617   1205 2000-08-09
5203   1288 2000-08-09
5627   1120 2000-08-09
6206   1330 2000-08-07
8031   1331 2000-08-11
10345  1247 2000-08-07",12
1288,2000-08-09,"        FID       date
143    1206 2000-08-09
157    1247 2000-08-09
343    1163 2000-08-09
919    1162 2000-08-09
1396   1331 2000-08-07
2229   1368 2000-08-07
2617   1205 2000-08-09
4198   1289 2000-08-07
5627   1120 2000-08-09
5747   1289 2000-08-09
6206   1330 2000-08-07
8031   1331 2000-08-11
10345  1247 2000-08-07",13
1205,2000-08-09,"        FID       date
143    1206 2000-08-09
157    1247 2000-08-09
343    1163 2000-08-09
919    1162 2000-08-09
1396   1331 2000-08-07
2229   1368 2000-08-07
4198   1289 2000-08-07
5203   1288 2000-08-09
5627   1120 2000-08-09
5747   1289 2000-08-09
6206   1330 2000-08-07
8031   1331 2000-08-11
10345  1247 2000-08-07",13
1247,2000-08-09,"       FID       date
143   1206 2000-08-09
343   1163 2000-08-09
919   1162 2000-08-09
1396  1331 2000-08-07
2229  1368 2000-08-07
2617  1205 2000-08-09
4198  1289 2000-08-07
5203  1288 2000-08-09
5627  1120 2000-08-09
5747  1289 2000-08-09
6206  1330 2000-08-07
8031  1331 2000-08-11",12
1206,2000-08-09,"        FID       date
157    1247 2000-08-09
343    1163 2000-08-09
919    1162 2000-08-09
1396   1331 2000-08-07
2229   1368 2000-08-07
2617   1205 2000-08-09
4198   1289 2000-08-07
5203   1288 2000-08-09
5627   1120 2000-08-09
5747   1289 2000-08-09
6206   1330 2000-08-07
8031   1331 2000-08-11
10345  1247 2000-08-07",13
1162,2000-08-09,"        FID       date
143    1206 2000-08-09
157    1247 2000-08-09
343    1163 2000-08-09
1396   1331 2000-08-07
2617   1205 2000-08-09
4198   1289 2000-08-07
5203   1288 2000-08-09
5627   1120 2000-08-09
5747   1289 2000-08-09
6206   1330 2000-08-07
8031   1331 2000-08-11
10345  1247 2000-08-07",12
1163,2000-08-09,"        FID       date
143    1206 2000-08-09
157    1247 2000-08-09
919    1162 2000-08-09
1396   1331 2000-08-07
2617   1205 2000-08-09
4198   1289 2000-08-07
5203   1288 2000-08-09
5627   1120 2000-08-09
5747   1289 2000-08-09
6206   1330 2000-08-07
8031   1331 2000-08-11
10345  1247 2000-08-07",12
1331,2000-08-11,"       FID       date
143   1206 2000-08-09
157   1247 2000-08-09
343   1163 2000-08-09
919   1162 2000-08-09
2617  1205 2000-08-09
5203  1288 2000-08-09
5747  1289 2000-08-09",7
1369,2000-08-28,"        FID       date
1762   1331 2000-08-28
3906   1368 2000-08-28
4279   1206 2000-08-30
4790   1247 2000-08-30
10440  1289 2000-08-30",5
1368,2000-08-28,"        FID       date
1762   1331 2000-08-28
2495   1369 2000-08-28
4279   1206 2000-08-30
4790   1247 2000-08-30
10440  1289 2000-08-30",5
1331,2000-08-28,"        FID       date
2495   1369 2000-08-28
3906   1368 2000-08-28
4279   1206 2000-08-30
4790   1247 2000-08-30
6855   1163 2000-08-30
10440  1289 2000-08-30",6
1247,2000-08-30,"        FID       date
1762   1331 2000-08-28
2495   1369 2000-08-28
3906   1368 2000-08-28
4279   1206 2000-08-30
6855   1163 2000-08-30
10440  1289 2000-08-30",6
1289,2000-08-30,"       FID       date
1762  1331 2000-08-28
2495  1369 2000-08-28
3906  1368 2000-08-28
4279  1206 2000-08-30
4790  1247 2000-08-30
6855  1163 2000-08-30",6
1206,2000-08-30,"        FID       date
1762   1331 2000-08-28
2495   1369 2000-08-28
3906   1368 2000-08-28
4790   1247 2000-08-30
6855   1163 2000-08-30
10440  1289 2000-08-30",6
2871,2000-10-16,"       FID       date
21    2942 2000-10-14
119   3008 2000-10-14
205   3009 2000-10-14
230   2943 2000-10-14
759   2872 2000-10-14
1089  2874 2000-10-14
1090  2873 2000-10-14
1264  2941 2000-10-14
3631  3007 2000-10-14
9539  2945 2000-10-14",10
3009,2001-07-01,"       FID       date
956   2742 2001-07-03
2443  2741 2001-07-03
3511  2743 2001-07-03
7517  2808 2001-07-03
7971  3081 2001-07-01",5
1331,2001-07-28,"       FID       date
1413  1368 2001-07-30
1551  1289 2001-07-30
3517  1330 2001-07-30
5485  1290 2001-07-30
6513  1369 2001-07-30",5
2873,2001-08-29,"       FID       date
192   2942 2001-08-29
605   2941 2001-08-29
714   3009 2001-08-29
1233  2872 2001-08-29
1378  3008 2001-08-29
1428  2943 2001-08-29
1587  2803 2001-08-29
3074  2871 2001-08-29
3632  2682 2001-08-31
5323  2874 2001-08-29
5543  2804 2001-08-29
8161  2625 2001-08-31
8272  3007 2001-08-29
9945  2741 2001-08-31",14
2872,2001-08-29,"       FID       date
192   2942 2001-08-29
605   2941 2001-08-29
714   3009 2001-08-29
1378  3008 2001-08-29
1428  2943 2001-08-29
1587  2803 2001-08-29
3074  2871 2001-08-29
3632  2682 2001-08-31
5322  2873 2001-08-29
5323  2874 2001-08-29
5543  2804 2001-08-29
8161  2625 2001-08-31
8272  3007 2001-08-29
9945  2741 2001-08-31",14
2874,2001-08-29,"       FID       date
192   2942 2001-08-29
605   2941 2001-08-29
714   3009 2001-08-29
1233  2872 2001-08-29
1378  3008 2001-08-29
1428  2943 2001-08-29
1587  2803 2001-08-29
3074  2871 2001-08-29
3632  2682 2001-08-31
5322  2873 2001-08-29
5543  2804 2001-08-29
8161  2625 2001-08-31
8272  3007 2001-08-29
9945  2741 2001-08-31",14
2803,2001-08-29,"       FID       date
192   2942 2001-08-29
605   2941 2001-08-29
714   3009 2001-08-29
1233  2872 2001-08-29
1378  3008 2001-08-29
1428  2943 2001-08-29
3074  2871 2001-08-29
3632  2682 2001-08-31
5322  2873 2001-08-29
5323  2874 2001-08-29
5543  2804 2001-08-29
8161  2625 2001-08-31
8272  3007 2001-08-29
9945  2741 2001-08-31",14
2871,2001-08-29,"       FID       date
192   2942 2001-08-29
605   2941 2001-08-29
714   3009 2001-08-29
1233  2872 2001-08-29
1378  3008 2001-08-29
1428  2943 2001-08-29
1587  2803 2001-08-29
3632  2682 2001-08-31
5322  2873 2001-08-29
5323  2874 2001-08-29
5543  2804 2001-08-29
8161  2625 2001-08-31
8272  3007 2001-08-29
9945  2741 2001-08-31",14
2804,2001-08-29,"       FID       date
192   2942 2001-08-29
605   2941 2001-08-29
714   3009 2001-08-29
1233  2872 2001-08-29
1378  3008 2001-08-29
1428  2943 2001-08-29
1587  2803 2001-08-29
3074  2871 2001-08-29
3632  2682 2001-08-31
5322  2873 2001-08-29
5323  2874 2001-08-29
8161  2625 2001-08-31
8272  3007 2001-08-29
9945  2741 2001-08-31",14
2741,2001-08-31,"       FID       date
192   2942 2001-08-29
605   2941 2001-08-29
714   3009 2001-08-29
1233  2872 2001-08-29
1378  3008 2001-08-29
1428  2943 2001-08-29
1587  2803 2001-08-29
3074  2871 2001-08-29
3632  2682 2001-08-31
5322  2873 2001-08-29
5323  2874 2001-08-29
5543  2804 2001-08-29
8161  2625 2001-08-31
8272  3007 2001-08-29",14
2682,2001-08-31,"       FID       date
192   2942 2001-08-29
605   2941 2001-08-29
1233  2872 2001-08-29
1428  2943 2001-08-29
1587  2803 2001-08-29
3074  2871 2001-08-29
5322  2873 2001-08-29
5323  2874 2001-08-29
5543  2804 2001-08-29
8161  2625 2001-08-31
9945  2741 2001-08-31",11
2625,2001-08-31,"       FID       date
1233  2872 2001-08-29
1587  2803 2001-08-29
3074  2871 2001-08-29
3632  2682 2001-08-31
5322  2873 2001-08-29
5323  2874 2001-08-29
5543  2804 2001-08-29
9945  2741 2001-08-31",8
3879,2002-06-14,"       FID       date
370   3805 2002-06-16
371   3806 2002-06-16
805   3877 2002-06-16
808   3878 2002-06-16
4418  3880 2002-06-16
5526  3880 2002-06-14",6
3661,2002-06-14,"        FID       date
370    3805 2002-06-16
371    3806 2002-06-16
3112   3733 2002-06-16
4418   3880 2002-06-16
5526   3880 2002-06-14
7005   3807 2002-06-16
10204  3807 2002-06-14",7
3807,2002-06-14,"        FID       date
370    3805 2002-06-16
371    3806 2002-06-16
3112   3733 2002-06-16
4418   3880 2002-06-16
5526   3880 2002-06-14
11053  3661 2002-06-14",6
3880,2002-06-14,"        FID       date
370    3805 2002-06-16
371    3806 2002-06-16
805    3877 2002-06-16
808    3878 2002-06-16
4419   3879 2002-06-16
5528   3879 2002-06-14
7005   3807 2002-06-16
10204  3807 2002-06-14
11053  3661 2002-06-14",9
3878,2002-06-15,"       FID       date
3977  3803 2002-06-15
3978  3804 2002-06-15
4277  3876 2002-06-15
4805  3877 2002-06-15
5847  3801 2002-06-17
5848  3802 2002-06-17
8043  3729 2002-06-17
8697  3806 2002-06-15
8698  3805 2002-06-15",9
3805,2002-06-15,"       FID       date
3977  3803 2002-06-15
3978  3804 2002-06-15
4804  3878 2002-06-15
4805  3877 2002-06-15
5847  3801 2002-06-17
5848  3802 2002-06-17
8040  3730 2002-06-17
8043  3729 2002-06-17
8697  3806 2002-06-15",9
3803,2002-06-15,"       FID       date
3978  3804 2002-06-15
4277  3876 2002-06-15
4804  3878 2002-06-15
4805  3877 2002-06-15
5847  3801 2002-06-17
5848  3802 2002-06-17
8040  3730 2002-06-17
8043  3729 2002-06-17
8697  3806 2002-06-15
8698  3805 2002-06-15",10
3806,2002-06-15,"       FID       date
3977  3803 2002-06-15
3978  3804 2002-06-15
4804  3878 2002-06-15
4805  3877 2002-06-15
5847  3801 2002-06-17
5848  3802 2002-06-17
8040  3730 2002-06-17
8043  3729 2002-06-17
8698  3805 2002-06-15",9
3804,2002-06-15,"       FID       date
3977  3803 2002-06-15
4277  3876 2002-06-15
4804  3878 2002-06-15
4805  3877 2002-06-15
5847  3801 2002-06-17
5848  3802 2002-06-17
8040  3730 2002-06-17
8043  3729 2002-06-17
8697  3806 2002-06-15
8698  3805 2002-06-15",10
3877,2002-06-15,"       FID       date
3977  3803 2002-06-15
3978  3804 2002-06-15
4277  3876 2002-06-15
4804  3878 2002-06-15
5847  3801 2002-06-17
5848  3802 2002-06-17
8043  3729 2002-06-17
8697  3806 2002-06-15
8698  3805 2002-06-15",9
3805,2002-06-16,"        FID       date
371    3806 2002-06-16
805    3877 2002-06-16
808    3878 2002-06-16
3112   3733 2002-06-16
4418   3880 2002-06-16
4419   3879 2002-06-16
5526   3880 2002-06-14
5528   3879 2002-06-14
7005   3807 2002-06-16
10204  3807 2002-06-14
11053  3661 2002-06-14",11
3880,2002-06-16,"        FID       date
370    3805 2002-06-16
371    3806 2002-06-16
805    3877 2002-06-16
808    3878 2002-06-16
4419   3879 2002-06-16
5528   3879 2002-06-14
7005   3807 2002-06-16
10204  3807 2002-06-14
11053  3661 2002-06-14",9
3806,2002-06-16,"        FID       date
370    3805 2002-06-16
805    3877 2002-06-16
808    3878 2002-06-16
3112   3733 2002-06-16
4418   3880 2002-06-16
4419   3879 2002-06-16
5526   3880 2002-06-14
5528   3879 2002-06-14
7005   3807 2002-06-16
10204  3807 2002-06-14
11053  3661 2002-06-14",11
3093,2002-06-17,"       FID       date
3464  2887 2002-06-15
5706  2963 2002-06-19
6479  2955 2002-06-15
6744  2814 2002-06-15
6745  2815 2002-06-15
6788  2957 2002-06-15
6790  2956 2002-06-15
8589  3094 2002-06-17",8
3730,2002-06-17,"       FID       date
3977  3803 2002-06-15
3978  3804 2002-06-15
5847  3801 2002-06-17
5848  3802 2002-06-17
8043  3729 2002-06-17
8697  3806 2002-06-15
8698  3805 2002-06-15",7
3802,2002-06-17,"       FID       date
3977  3803 2002-06-15
3978  3804 2002-06-15
4277  3876 2002-06-15
4804  3878 2002-06-15
4805  3877 2002-06-15
5847  3801 2002-06-17
8040  3730 2002-06-17
8043  3729 2002-06-17
8697  3806 2002-06-15
8698  3805 2002-06-15",10
3729,2002-06-17,"       FID       date
3977  3803 2002-06-15
3978  3804 2002-06-15
4804  3878 2002-06-15
4805  3877 2002-06-15
5847  3801 2002-06-17
5848  3802 2002-06-17
8040  3730 2002-06-17
8697  3806 2002-06-15
8698  3805 2002-06-15",9
3801,2002-06-17,"       FID       date
3977  3803 2002-06-15
3978  3804 2002-06-15
4277  3876 2002-06-15
4804  3878 2002-06-15
4805  3877 2002-06-15
5848  3802 2002-06-17
8040  3730 2002-06-17
8043  3729 2002-06-17
8697  3806 2002-06-15
8698  3805 2002-06-15",10
3094,2002-06-17,"       FID       date
3464  2887 2002-06-15
5706  2963 2002-06-19
6479  2955 2002-06-15
6744  2814 2002-06-15
6745  2815 2002-06-15
6788  2957 2002-06-15
6790  2956 2002-06-15
8590  3093 2002-06-17",8
1331,2002-06-29,"       FID       date
526   1368 2002-07-01
1040  1289 2002-07-01
1864  1407 2002-07-01
2701  1369 2002-07-01
3355  1330 2002-07-01
6062  1290 2002-07-01
8548  1289 2002-06-29",7
1289,2002-06-29,"       FID       date
526   1368 2002-07-01
879   1331 2002-07-01
1864  1407 2002-07-01
2701  1369 2002-07-01
3355  1330 2002-07-01
6062  1290 2002-07-01
8659  1331 2002-06-29",7
1331,2002-07-02,"       FID       date
989   1289 2002-06-30
3294  1368 2002-07-02
6045  1290 2002-06-30
7881  1248 2002-06-30
7898  1330 2002-06-30
8015  1368 2002-06-30",6
1368,2002-07-02,"        FID       date
989    1289 2002-06-30
2957   1331 2002-07-02
3031   1331 2002-06-30
6045   1290 2002-06-30
7881   1248 2002-06-30
7898   1330 2002-06-30
11198  1331 2002-07-04",7
1368,2002-07-03,"       FID       date
879   1331 2002-07-01
1040  1289 2002-07-01
1864  1407 2002-07-01
2701  1369 2002-07-01
3355  1330 2002-07-01
6062  1290 2002-07-01
8502  1331 2002-07-03",7
1331,2002-07-03,"       FID       date
526   1368 2002-07-01
1040  1289 2002-07-01
1864  1407 2002-07-01
2701  1369 2002-07-01
3355  1330 2002-07-01
6062  1290 2002-07-01
9236  1368 2002-07-03",7
1407,2002-07-19,"       FID       date
118   1331 2002-07-21
206   1368 2002-07-21
604   1289 2002-07-21
1045  1369 2002-07-21
1370  1330 2002-07-21
2172  1290 2002-07-21
6897  1331 2002-07-19
7343  1444 2002-07-21
8222  1368 2002-07-19",9
1368,2002-07-19,"       FID       date
118   1331 2002-07-21
604   1289 2002-07-21
617   1407 2002-07-21
1045  1369 2002-07-21
1370  1330 2002-07-21
2172  1290 2002-07-21
5530  1407 2002-07-19
6897  1331 2002-07-19
7343  1444 2002-07-21",9
1331,2002-07-19,"       FID       date
206   1368 2002-07-21
604   1289 2002-07-21
617   1407 2002-07-21
1045  1369 2002-07-21
1370  1330 2002-07-21
2172  1290 2002-07-21
5530  1407 2002-07-19
8222  1368 2002-07-19",8
1289,2002-07-21,"       FID       date
118   1331 2002-07-21
206   1368 2002-07-21
617   1407 2002-07-21
1045  1369 2002-07-21
1370  1330 2002-07-21
2172  1290 2002-07-21
2500  1331 2002-07-23
5530  1407 2002-07-19
6897  1331 2002-07-19
7343  1444 2002-07-21
7646  1368 2002-07-23
8222  1368 2002-07-19",12
1290,2002-07-21,"       FID       date
118   1331 2002-07-21
206   1368 2002-07-21
604   1289 2002-07-21
617   1407 2002-07-21
1045  1369 2002-07-21
1370  1330 2002-07-21
2500  1331 2002-07-23
5530  1407 2002-07-19
5666  1289 2002-07-23
6897  1331 2002-07-19
7646  1368 2002-07-23
8222  1368 2002-07-19",12
1330,2002-07-21,"       FID       date
118   1331 2002-07-21
206   1368 2002-07-21
604   1289 2002-07-21
617   1407 2002-07-21
1045  1369 2002-07-21
2172  1290 2002-07-21
2500  1331 2002-07-23
5530  1407 2002-07-19
5666  1289 2002-07-23
6897  1331 2002-07-19
7343  1444 2002-07-21
7646  1368 2002-07-23
8222  1368 2002-07-19",13
1407,2002-07-21,"       FID       date
118   1331 2002-07-21
206   1368 2002-07-21
604   1289 2002-07-21
1045  1369 2002-07-21
1370  1330 2002-07-21
2172  1290 2002-07-21
2500  1331 2002-07-23
5666  1289 2002-07-23
6897  1331 2002-07-19
7343  1444 2002-07-21
7646  1368 2002-07-23
8222  1368 2002-07-19",12
1369,2002-07-21,"       FID       date
118   1331 2002-07-21
206   1368 2002-07-21
604   1289 2002-07-21
617   1407 2002-07-21
1370  1330 2002-07-21
2172  1290 2002-07-21
2500  1331 2002-07-23
5530  1407 2002-07-19
5666  1289 2002-07-23
6897  1331 2002-07-19
7343  1444 2002-07-21
7646  1368 2002-07-23
8222  1368 2002-07-19",13
1331,2002-07-22,"        FID       date
112    1407 2002-07-20
198    1368 2002-07-20
1518   1369 2002-07-20
1753   1289 2002-07-20
3559   1330 2002-07-20
10179  1290 2002-07-20
10408  1368 2002-07-22",7
1368,2002-07-22,"        FID       date
112    1407 2002-07-20
363    1331 2002-07-20
530    1482 2002-07-20
641    1444 2002-07-20
1518   1369 2002-07-20
1753   1289 2002-07-20
3559   1330 2002-07-20
6533   1331 2002-07-22
10179  1290 2002-07-20",9
1289,2002-07-23,"       FID       date
118   1331 2002-07-21
206   1368 2002-07-21
617   1407 2002-07-21
1045  1369 2002-07-21
1370  1330 2002-07-21
2172  1290 2002-07-21
2500  1331 2002-07-23
7343  1444 2002-07-21
7646  1368 2002-07-23",9
1368,2002-07-23,"       FID       date
118   1331 2002-07-21
604   1289 2002-07-21
617   1407 2002-07-21
1045  1369 2002-07-21
1370  1330 2002-07-21
2172  1290 2002-07-21
2500  1331 2002-07-23
5666  1289 2002-07-23
7343  1444 2002-07-21",9
